Alert ID,Alert Name,Trading Date,Closing Date,Ticker,Open,Closing,Shares,Cost,PnL,Return(%),Average Day in the Market,Outcome,Status,Strategy,Timeframe,Actual Buy Shares,Actual Sell Shares
1666521571,,2025-01-19,2025-01-19,BTCUSD,104348.28,104715.04,1,104348.28,366.76,0.35,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-19,2025-01-19,BTCUSD,105205.23,105481.89,1,105205.23,276.66,0.26,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-19,2025-01-20,BTCUSD,104299.37,101559.99,1,104299.37,-2739.38,-2.63,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-20,2025-01-20,BTCUSD,101793.51,106024.86,1,101793.51,4231.35,4.16,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-20,2025-01-20,BTCUSD,107915.94,107628.27,1,107915.94,-287.67,-0.27,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-20,2025-01-20,BTCUSD,107861.59,103829.1,1,107861.59,-4032.49,-3.74,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-20,2025-01-21,BTCUSD,103133.53,101969.44,1,103133.53,-1164.09,-1.13,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-21,2025-01-21,BTCUSD,102503.71,102024.99,1,102503.71,-478.72,-0.47,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-21,2025-01-21,BTCUSD,102212.7,102419.67,1,102212.7,206.97,0.2,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-21,2025-01-21,BTCUSD,104459.22,105978.03,1,104459.22,1518.81,1.45,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-21,2025-01-22,BTCUSD,105828.22,105041.19,1,105828.22,-787.03,-0.74,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-22,2025-01-22,BTCUSD,105133.36,104969.48,1,105133.36,-163.88,-0.16,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-22,2025-01-22,BTCUSD,103418.69,104336.86,1,103418.69,918.17,0.89,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-22,2025-01-22,BTCUSD,104358.76,104536.61,1,104358.76,177.85,0.17,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-22,2025-01-23,BTCUSD,104189.69,103284.22,1,104189.69,-905.47,-0.87,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-23,2025-01-23,BTCUSD,102550.89,102849.33,1,102550.89,298.44,0.29,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-23,2025-01-23,BTCUSD,101969.71,102318.59,1,101969.71,348.88,0.34,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-23,2025-01-23,BTCUSD,102656.27,102275.79,1,102656.27,-380.48,-0.37,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-23,2025-01-23,BTCUSD,105417.62,104170.67,1,105417.62,-1246.95,-1.18,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-24,2025-01-24,BTCUSD,103717.68,104245.91,1,103717.68,528.23,0.51,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-24,2025-01-24,BTCUSD,104686.8,105028.09,1,104686.8,341.29,0.33,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-24,2025-01-24,BTCUSD,105380.0,105436.0,1,105380.0,56.0,0.05,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-24,2025-01-24,BTCUSD,105433.29,105330.31,1,105433.29,-102.98,-0.1,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-24,2025-01-25,BTCUSD,105035.6,105101.99,1,105035.6,66.39,0.06,1,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-25,2025-01-25,BTCUSD,104595.36,104427.63,1,104595.36,-167.73,-0.16,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-25,2025-01-25,BTCUSD,104274.56,104915.5,1,104274.56,640.94,0.61,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-25,2025-01-25,BTCUSD,104720.0,104860.33,1,104720.0,140.33,0.13,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-25,2025-01-26,BTCUSD,104984.73,105022.2,1,104984.73,37.47,0.04,1,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-26,2025-01-26,BTCUSD,105097.93,104884.57,1,105097.93,-213.36,-0.2,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-26,2025-01-26,BTCUSD,104945.25,105004.65,1,104945.25,59.4,0.06,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-26,2025-01-27,BTCUSD,104990.19,101520.57,1,104990.19,-3469.62,-3.3,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-27,2025-01-27,BTCUSD,100875.42,98843.53,1,100875.42,-2031.89,-2.01,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-27,2025-01-27,BTCUSD,99071.02,100282.35,1,99071.02,1211.33,1.22,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-27,2025-01-27,BTCUSD,100757.77,100317.18,1,100757.77,-440.59,-0.44,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-27,2025-01-28,BTCUSD,101517.27,102452.37,1,101517.27,935.1,0.92,1,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-28,2025-01-28,BTCUSD,101451.97,102276.69,1,101451.97,824.72,0.81,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-28,2025-01-28,BTCUSD,102899.11,101339.82,1,102899.11,-1559.29,-1.52,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-29,2025-01-29,BTCUSD,101662.05,102405.2,1,101662.05,743.15,0.73,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-29,2025-01-29,BTCUSD,102696.02,102685.25,1,102696.02,-10.77,-0.01,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-29,2025-01-29,BTCUSD,101953.61,102655.27,1,101953.61,701.66,0.69,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-29,2025-01-29,BTCUSD,102297.3,104171.03,1,102297.3,1873.73,1.83,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-29,2025-01-29,BTCUSD,103846.01,104127.62,1,103846.01,281.61,0.27,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-30,2025-01-30,BTCUSD,104037.34,104175.41,1,104037.34,138.07,0.13,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-30,2025-01-30,BTCUSD,105502.44,106044.59,1,105502.44,542.15,0.51,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-30,2025-01-31,BTCUSD,105650.8,104478.39,1,105650.8,-1172.41,-1.11,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-01-31,2025-01-31,BTCUSD,104019.49,104262.16,1,104019.49,242.67,0.23,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-01-31,2025-01-31,BTCUSD,104378.56,102457.09,1,104378.56,-1921.47,-1.84,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-01,2025-02-01,BTCUSD,102407.68,101625.0,1,102407.68,-782.68,-0.76,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-01,2025-02-01,BTCUSD,102022.01,101885.22,1,102022.01,-136.79,-0.13,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-01,2025-02-02,BTCUSD,102108.04,101124.19,1,102108.04,-983.85,-0.96,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-02,2025-02-02,BTCUSD,100145.58,99799.92,1,100145.58,-345.66,-0.35,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-02,2025-02-02,BTCUSD,100045.04,99249.53,1,100045.04,-795.51,-0.8,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-02,2025-02-02,BTCUSD,99351.41,98485.02,1,99351.41,-866.39,-0.87,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-02,2025-02-02,BTCUSD,97674.68,97978.27,1,97674.68,303.59,0.31,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-03,2025-02-03,BTCUSD,96974.1,94122.01,1,96974.1,-2852.09,-2.94,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-03,2025-02-03,BTCUSD,92836.77,93931.0,1,92836.77,1094.23,1.18,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-03,2025-02-03,BTCUSD,95832.89,96273.55,1,95832.89,440.66,0.46,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-03,2025-02-03,BTCUSD,98949.0,100023.49,1,98949.0,1074.49,1.09,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-03,2025-02-03,BTCUSD,101172.56,101903.31,1,101172.56,730.75,0.72,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-03,2025-02-04,BTCUSD,101659.0,99262.84,1,101659.0,-2396.16,-2.36,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-04,2025-02-04,BTCUSD,98245.37,98544.99,1,98245.37,299.62,0.3,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-04,2025-02-04,BTCUSD,99360.61,100728.06,1,99360.61,1367.45,1.38,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-04,2025-02-04,BTCUSD,99346.57,97751.54,1,99346.57,-1595.03,-1.61,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-05,2025-02-05,BTCUSD,97931.08,98241.66,1,97931.08,310.58,0.32,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-05,2025-02-05,BTCUSD,98189.66,98007.99,1,98189.66,-181.67,-0.19,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-05,2025-02-05,BTCUSD,98390.57,97616.45,1,98390.57,-774.12,-0.79,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-05,2025-02-06,BTCUSD,97327.08,96937.58,1,97327.08,-389.5,-0.4,1,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-06,2025-02-06,BTCUSD,97777.41,98705.8,1,97777.41,928.39,0.95,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-06,2025-02-06,BTCUSD,98682.04,96484.28,1,98682.04,-2197.76,-2.23,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-06,2025-02-06,BTCUSD,96290.39,96862.27,1,96290.39,571.88,0.59,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-06,2025-02-07,BTCUSD,96756.56,97414.68,1,96756.56,658.12,0.68,1,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-07,2025-02-07,BTCUSD,97583.95,97651.14,1,97583.95,67.19,0.07,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-07,2025-02-07,BTCUSD,97386.15,97302.84,1,97386.15,-83.31,-0.09,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-07,2025-02-07,BTCUSD,97670.41,97891.01,1,97670.41,220.6,0.23,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-07,2025-02-07,BTCUSD,97629.73,99714.21,1,97629.73,2084.48,2.14,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-07,2025-02-07,BTCUSD,97942.3,98375.62,1,97942.3,433.32,0.44,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-07,2025-02-07,BTCUSD,96106.59,96400.76,1,96106.59,294.17,0.31,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-08,2025-02-08,BTCUSD,96756.63,96811.84,1,96756.63,55.21,0.06,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-08,2025-02-08,BTCUSD,96470.88,96129.77,1,96470.88,-341.11,-0.35,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-08,2025-02-08,BTCUSD,96195.77,96163.73,1,96195.77,-32.04,-0.03,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-08,2025-02-08,BTCUSD,96013.09,96126.86,1,96013.09,113.77,0.12,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-08,2025-02-09,BTCUSD,96576.95,96665.74,1,96576.95,88.79,0.09,1,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-09,2025-02-09,BTCUSD,96787.58,97229.59,1,96787.58,442.01,0.46,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-09,2025-02-09,BTCUSD,97213.11,96276.89,1,97213.11,-936.22,-0.96,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-09,2025-02-09,BTCUSD,96537.59,96170.12,1,96537.59,-367.47,-0.38,0,Loss,Closed,JS Skew,5m,,
1666521571,,2025-02-09,2025-02-09,BTCUSD,96051.23,96563.99,1,96051.23,512.76,0.53,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-09,2025-02-09,BTCUSD,95786.75,95940.44,1,95786.75,153.69,0.16,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-10,2025-02-10,BTCUSD,95755.11,95811.67,1,95755.11,56.56,0.06,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-10,2025-02-10,BTCUSD,96956.75,97784.07,1,96956.75,827.32,0.85,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-10,2025-02-10,BTCUSD,97627.44,97979.7,1,97627.44,352.26,0.36,0,Win,Closed,JS Skew,5m,,
1666521571,,2025-02-10,2025-02-10,BTCUSD,97289.09,97274.86,1,97289.09,-14.23,-0.01,0,Loss,Closed,JS Skew,5m,,
1666524196,,2024-11-11,2024-11-11,ETHUSD,3185.01,3301.28,1,3185.01,116.27,3.65,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-11,2024-11-17,ETHUSD,3384.46,3115.32,1,3384.46,-269.14,-7.95,6,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-17,2024-11-18,ETHUSD,3134.89,3141.07,1,3134.89,6.18,0.2,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-18,2024-11-21,ETHUSD,3149.45,3242.7,1,3149.45,93.25,2.96,3,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-21,2024-11-21,ETHUSD,3321.27,3363.34,1,3321.27,42.07,1.27,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-21,2024-11-22,ETHUSD,3350.53,3415.64,1,3350.53,65.11,1.94,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-22,2024-11-23,ETHUSD,3380.42,3419.72,1,3380.42,39.3,1.16,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-23,2024-11-25,ETHUSD,3478.15,3474.29,1,3478.15,-3.86,-0.11,2,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-25,2024-11-27,ETHUSD,3496.77,3416.99,1,3496.77,-79.78,-2.28,2,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-27,2024-11-30,ETHUSD,3412.79,3714.07,1,3412.79,301.28,8.83,3,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-11-30,2024-12-03,ETHUSD,3687.95,3619.25,1,3687.95,-68.7,-1.86,3,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-03,2024-12-04,ETHUSD,3621.16,3783.73,1,3621.16,162.57,4.49,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-04,2024-12-06,ETHUSD,3838.83,3881.65,1,3838.83,42.82,1.12,2,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-06,2024-12-06,ETHUSD,3877.26,4015.02,1,3877.26,137.76,3.55,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-06,2024-12-08,ETHUSD,4001.14,3971.05,1,4001.14,-30.09,-0.75,2,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-08,2024-12-09,ETHUSD,3976.9,3850.97,1,3976.9,-125.93,-3.17,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-09,2024-12-09,ETHUSD,3754.52,3706.73,1,3754.52,-47.79,-1.27,0,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-10,2024-12-10,ETHUSD,3664.18,3624.23,1,3664.18,-39.95,-1.09,0,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-10,2024-12-11,ETHUSD,3642.92,3674.46,1,3642.92,31.54,0.87,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-11,2024-12-14,ETHUSD,3659.13,3888.41,1,3659.13,229.28,6.27,3,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-14,2024-12-15,ETHUSD,3855.72,3866.47,1,3855.72,10.75,0.28,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-15,2024-12-15,ETHUSD,3905.56,3953.79,1,3905.56,48.23,1.23,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-16,2024-12-16,ETHUSD,3974.85,3973.75,1,3974.85,-1.1,-0.03,0,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-16,2024-12-21,ETHUSD,3952.09,3518.83,1,3952.09,-433.26,-10.96,5,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-21,2024-12-23,ETHUSD,3484.1,3330.67,1,3484.1,-153.43,-4.4,2,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-23,2024-12-23,ETHUSD,3308.95,3430.01,1,3308.95,121.06,3.66,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-24,2024-12-24,ETHUSD,3401.55,3400.83,1,3401.55,-0.72,-0.02,0,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-24,2024-12-24,ETHUSD,3396.42,3490.51,1,3396.42,94.09,2.77,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-25,2024-12-25,ETHUSD,3480.22,3467.98,1,3480.22,-12.24,-0.35,0,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-25,2024-12-26,ETHUSD,3457.88,3366.74,1,3457.88,-91.14,-2.64,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-26,2024-12-27,ETHUSD,3348.34,3347.13,1,3348.34,-1.21,-0.04,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-27,2024-12-30,ETHUSD,3334.34,3384.28,1,3334.34,49.94,1.5,3,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-30,2024-12-31,ETHUSD,3403.4,3350.48,1,3403.4,-52.92,-1.55,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2024-12-31,2025-01-02,ETHUSD,3335.0,3410.84,1,3335.0,75.84,2.27,2,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-02,2025-01-03,ETHUSD,3447.01,3565.69,1,3447.01,118.68,3.44,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-04,2025-01-04,ETHUSD,3591.0,3633.32,1,3591.0,42.32,1.18,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-04,2025-01-06,ETHUSD,3654.95,3731.29,1,3654.95,76.34,2.09,2,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-06,2025-01-09,ETHUSD,3672.81,3225.56,1,3672.81,-447.25,-12.18,3,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-10,2025-01-11,ETHUSD,3306.1,3245.34,1,3306.1,-60.76,-1.84,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-11,2025-01-12,ETHUSD,3269.9,3249.27,1,3269.9,-20.63,-0.63,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-12,2025-01-13,ETHUSD,3297.91,3327.91,1,3297.91,30.0,0.91,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-13,2025-01-14,ETHUSD,3245.21,3249.32,1,3245.21,4.11,0.13,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-14,2025-01-14,ETHUSD,3190.82,3231.19,1,3190.82,40.37,1.27,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-15,2025-01-15,ETHUSD,3220.64,3269.44,1,3220.64,48.8,1.52,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-15,2025-01-15,ETHUSD,3336.28,3413.32,1,3336.28,77.04,2.31,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-15,2025-01-16,ETHUSD,3434.19,3370.07,1,3434.19,-64.12,-1.87,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-16,2025-01-16,ETHUSD,3330.93,3334.5,1,3330.93,3.57,0.11,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-16,2025-01-17,ETHUSD,3306.71,3323.51,1,3306.71,16.8,0.51,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-17,2025-01-17,ETHUSD,3371.4,3506.82,1,3371.4,135.42,4.02,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-18,2025-01-18,ETHUSD,3477.04,3312.82,1,3477.04,-164.22,-4.72,0,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-19,2025-01-19,ETHUSD,3343.46,3311.2,1,3343.46,-32.26,-0.96,0,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-19,2025-01-20,ETHUSD,3416.5,3410.91,1,3416.5,-5.59,-0.16,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-20,2025-01-22,ETHUSD,3368.94,3304.33,1,3368.94,-64.61,-1.92,2,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-22,2025-01-23,ETHUSD,3303.84,3268.58,1,3303.84,-35.26,-1.07,1,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-23,2025-01-24,ETHUSD,3249.57,3366.59,1,3249.57,117.02,3.6,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-24,2025-01-27,ETHUSD,3403.88,3187.55,1,3403.88,-216.33,-6.36,3,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-28,2025-01-31,ETHUSD,3197.39,3265.14,1,3197.39,67.75,2.12,3,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-31,2025-01-31,ETHUSD,3250.06,3322.56,1,3250.06,72.5,2.23,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-01-31,2025-02-03,ETHUSD,3355.37,2577.25,1,3355.37,-778.12,-23.19,3,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-02-03,2025-02-05,ETHUSD,2571.69,2723.79,1,2571.69,152.1,5.91,2,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-02-05,2025-02-08,ETHUSD,2717.35,2652.69,1,2717.35,-64.66,-2.38,3,Loss,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-02-08,2025-02-09,ETHUSD,2640.84,2661.7,1,2640.84,20.86,0.79,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-02-09,2025-02-10,ETHUSD,2641.55,2647.55,1,2641.55,6.0,0.23,1,Win,Closed,Edge Cap NQ Skew,5m,,
1666524196,,2025-02-10,2025-02-10,ETHUSD,2615.08,2633.26,1,2615.08,18.18,0.7,0,Win,Closed,Edge Cap NQ Skew,5m,,
1666731563,2H LOW NQSkew,2024-11-22,2025-01-03,LOW,265.75,246.88,1,265.75,-18.87,-7.1,42,Loss,Closed,2H LOW NQSkew,2h,,
1666731563,2H LOW NQSkew,2025-02-05,2025-03-24,LOW,257.25,231.81,1,257.25,-25.44,-9.89,47,Loss,Closed,2H LOW NQSkew,2h,,
1666731563,2H LOW NQSkew,2025-04-04,2025-06-05,LOW,226.34,228.84,1,226.34,2.5,1.1,62,Win,Closed,2H LOW NQSkew,2h,,
1666731563,2H LOW NQSkew,2025-06-18,2025-06-24,LOW,212.83,219.38,1,212.83,6.55,3.08,6,Win,Closed,2H LOW NQSkew,2h,,
1666731563,2H LOW NQSkew,2025-07-10,2025-07-25,LOW,229.76,227.33,1,229.76,-2.43,-1.06,15,Loss,Closed,2H LOW NQSkew,2h,,
1666731563,2H LOW NQSkew,2025-08-01,2025-08-12,LOW,225.87,240.37,1,225.87,14.5,6.42,11,Win,Closed,2H LOW NQSkew,2h,,
1666731563,2H LOW NQSkew,2025-08-25,2025-09-05,LOW,259.32,269.55,1,259.32,10.23,3.94,11,Win,Closed,2H LOW NQSkew,2h,,
1666736055,,2024-11-21,2025-01-15,HD,410.5,404.11,1,410.5,-6.39,-1.56,55,Loss,Closed,JS 1Skew,2h,,
1666795207,1D RSP nEqual,2025-01-03,2025-01-23,RSP,175.25,181.59,1,175.25,6.34,3.62,20,Win,Closed,1D RSP nEqual,1D,,
1666795207,1D RSP nEqual,2025-02-18,2025-04-30,RSP,181.56,167.15,1,181.56,-14.41,-7.94,71,Loss,Closed,1D RSP nEqual,1D,,
1666795207,1D RSP nEqual,2025-05-29,2025-07-07,RSP,176.73,184.75,1,176.73,8.02,4.54,39,Win,Closed,1D RSP nEqual,1D,,
1666810632,,2024-11-15,2024-11-21,VST,141.61,165.56,1,141.61,23.95,16.91,6,Win,Closed,Edge Cap NQ Skew,1h,,
1666810632,,2024-12-02,2024-12-17,VST,161.67,143.28,1,161.67,-18.39,-11.38,15,Loss,Closed,Edge Cap NQ Skew,1h,,
1666810632,,2025-01-28,2025-01-31,VST,145.6,170.52,1,145.6,24.92,17.12,3,Win,Closed,Edge Cap NQ Skew,1h,,
1666810632,,2025-02-26,2025-03-14,VST,142.89,122.89,1,142.89,-20.0,-14.0,16,Loss,Closed,Edge Cap NQ Skew,1h,,
1666958283,1H KRE NQSkew,2024-11-13,2024-11-21,KRE,67.51,66.46,1,67.51,-1.05,-1.56,8,Loss,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2024-12-05,2025-01-06,KRE,67.3,61.44,1,67.3,-5.86,-8.71,32,Loss,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-01-14,2025-01-15,KRE,60.29,62.44,1,60.29,2.15,3.57,1,Win,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-01-22,2025-02-20,KRE,63.06,64.02,1,63.06,0.96,1.52,29,Win,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-02-26,2025-03-03,KRE,60.95,61.95,1,60.95,1.0,1.64,5,Win,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-03-07,2025-03-17,KRE,57.84,56.52,1,57.84,-1.32,-2.28,10,Loss,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-04-01,2025-04-25,KRE,55.74,54.28,1,55.74,-1.46,-2.62,24,Loss,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-05-16,2025-06-20,KRE,59.19,56.74,1,59.19,-2.45,-4.14,35,Loss,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-07-17,2025-07-22,KRE,61.91,63.46,1,61.91,1.55,2.5,5,Win,Closed,1H KRE NQSkew,1h,,
1666958283,1H KRE NQSkew,2025-07-24,2025-08-13,KRE,62.79,62.25,1,62.79,-0.54,-0.86,20,Loss,Closed,1H KRE NQSkew,1h,,
